// encoder resolution in tick per meter 
leftResolution:3800
rightResolution:3800
// distance between the 2 encoders in meter
encoderDistance:0.128000
// time (ms), left encoder (ticks), right encoder (ticks), left motor power (0-100), right motor power (0-100), order0, order1, x (mm), y (mm), theta (rad)
5022,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5032,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5043,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5052,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5064,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5073,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5085,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5104,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5125,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5139,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5150,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5160,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5172,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5181,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5191,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5202,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5213,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5223,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5232,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5243,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5254,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5267,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5280,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5290,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5301,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5312,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5322,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5333,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5342,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5353,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5364,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5382,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5399,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5412,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5421,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5430,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5442,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5452,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5463,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5474,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5490,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5500,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5514,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5533,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5546,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5555,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5568,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5575,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5598,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5603,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5613,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5622,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5634,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5652,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5675,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5682,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5693,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5702,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5713,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
5723,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
