// encoder resolution in tick per meter 
leftResolution:3800
rightResolution:3800
// distance between the 2 encoders in meter
encoderDistance:0.128000
// time (ms), left encoder (ticks), right encoder (ticks), left motor power (0-100), right motor power (0-100), order0, order1, x (mm), y (mm), theta (rad)
1324,121,512,10,10,195000,341905,195500,312500,0.056395,0.060297,0.803865
1334,131,522,9,9,195000,353400,195500,323500,0.058420,0.062382,0.803865
1346,142,533,10,10,195000,365085,195500,333500,0.060261,0.064278,0.803865
1356,154,545,10,10,195000,376960,195500,345500,0.062471,0.066552,0.803865
1367,166,557,10,10,195000,389025,195500,357500,0.064680,0.068826,0.803865
1378,178,569,10,10,195000,401280,195500,369500,0.066889,0.071101,0.803865
1390,190,581,10,10,195000,413725,195500,381500,0.069080,0.073375,0.803865
1401,202,593,10,10,195000,426360,195500,393500,0.071272,0.075650,0.803865
1410,212,603,11,11,195000,439185,195500,404500,0.073280,0.077734,0.803865
1421,223,614,11,11,195000,452200,195500,414500,0.075107,0.079630,0.803865
1431,235,626,12,12,195000,465405,195500,426500,0.077298,0.081904,0.803865
1441,247,638,12,12,195000,478800,195500,438500,0.079489,0.084179,0.803865
1452,261,652,13,13,195000,492385,195500,451500,0.081863,0.086642,0.803865
1463,276,667,13,13,195000,506160,195500,466500,0.084602,0.089485,0.803865
1474,291,682,13,13,195000,520125,195500,481500,0.087342,0.092328,0.803865
1484,306,697,13,13,195000,534280,195500,496500,0.090081,0.095171,0.803865
1495,321,712,12,12,195000,548625,195500,511500,0.092820,0.098014,0.803865
1505,334,725,12,12,195000,563160,195500,525500,0.095377,0.100668,0.803865
1515,346,737,12,12,195000,577885,195500,537500,0.097568,0.102942,0.803865
1526,360,751,13,13,195000,592800,195500,550500,0.099942,0.105406,0.803865
1538,377,768,14,14,195000,607905,195500,566500,0.102864,0.108439,0.803865
1549,395,786,14,14,195000,623200,195500,584500,0.106151,0.111850,0.803865
1559,411,802,13,13,195000,638685,195500,601500,0.109255,0.115072,0.803865
1571,426,817,12,12,195000,654360,195500,616500,0.111994,0.117915,0.803865
1581,440,831,13,13,195000,670225,195500,631500,0.114734,0.120758,0.803865
1592,454,845,13,13,195000,686280,195500,644500,0.117108,0.123222,0.803865
1603,471,862,14,14,195000,702525,195500,660500,0.120029,0.126255,0.803865
1613,487,878,14,14,195000,718960,195500,677500,0.123134,0.129477,0.803865
